,1gram,2gram,3gram,sk2gram,sk3gram
arabic,1.0,1.0,0.8888888888888888,0.9,0.75
english,1.0,1.0,1.0,0.5,0.6666666666666666
french,1.0,1.0,0.8888888888888888,1.0,0.5
german,1.0,0.9285714285714286,1.0,0.75,0.4
greek,1.0,0.9333333333333333,0.875,0.7777777777777778,0.625
hebrew,0.8,1.0,0.9333333333333333,0.6666666666666666,0.7692307692307693
russian,1.0,1.0,0.75,0.8461538461538461,0.7692307692307693
