,1gram,2gram,3gram,sk2gram,sk3gram
arabic,0.6708575460877614,0.5805724516220157,0.49102037306518825,0.4567443655339463,0.3893928876722757
english,0.45916000249556144,0.4686153934396112,0.4926510443949562,0.3569544796478672,0.3422662724774741
french,0.47077747867342473,0.4390997346926423,0.41185521501155553,0.43845935273503195,0.32901512114470155
german,0.4937788713089588,0.488950983594425,0.3889185177957282,0.390149364214144,0.33587943107789897
greek,0.6978853150298266,0.6374941671425329,0.4305812731187758,0.4373368492780912,0.323384232218394
hebrew,0.618279932467544,0.6003846275226962,0.581340133255658,0.411761279395837,0.39574693498967656
russian,0.7030610992840457,0.6902978555531967,0.4260930488208333,0.5213797564329067,0.36359842247934276
