,1gram,2gram,3gram,sk2gram,sk3gram,xsk2gram,xsk3gram
arabic,0.751609755532487,0.7819700696023427,0.611052689612814,0.5831891884543086,0.359757419233786,0.3673022577294367,0.35027355394033455
english,0.5155116361475086,0.3841544842736724,0.4067251912515486,0.40695547259741893,0.3441987445163257,0.34890017843712395,0.3263979439690976
french,0.6072391367003759,0.4510054763561242,0.3693542219114818,0.41517312962039027,0.3293547878370473,0.33242924437178395,0.3478260869565218
german,0.6285871819076617,0.4098123879249649,0.4082470236189897,0.3866234187393057,0.3557564352540262,0.3750754854406349,0.379177621413609
russian,0.8964468977011494,0.6397856916376731,0.4627138225232528,0.5741048317446159,0.3361335577649362,0.4135221766622996,0.3637176265954284
