,8
arabic-1gram,1.0
arabic-2gram,1.0
arabic-3gram,1.0
arabic-sk2gram,1.0
arabic-sk3gram,0.998796625918625
arabic-xsk2gram,0.9990706279566367
arabic-xsk3gram,0.9974747045312886
english-1gram,0.0
english-2gram,0.0
english-3gram,0.0
english-sk2gram,0.0
english-sk3gram,0.0
english-xsk2gram,0.23788060344658807
english-xsk3gram,0.0
french-1gram,0.35870887153790976
french-2gram,0.0
french-3gram,0.0
french-sk2gram,0.0
french-sk3gram,0.0
french-xsk2gram,0.26624591097417
french-xsk3gram,0.0
finnish-1gram,0.2532737957355455
finnish-2gram,0.21308687332041246
finnish-3gram,0.39173799503362955
finnish-sk2gram,0.5151587147675941
finnish-sk3gram,0.39647631728645977
finnish-xsk2gram,0.32036362695082393
finnish-xsk3gram,0.3294276062159938
german-1gram,0.3441955561301158
german-2gram,0.4073678160823785
german-3gram,0.35826647260682565
german-sk2gram,0.5015723425928379
german-sk3gram,0.35761971650376356
german-xsk2gram,0.5358983848622454
german-xsk3gram,1.0
greek-1gram,1.0
greek-2gram,1.0
greek-3gram,1.0
greek-sk2gram,1.0
greek-sk3gram,1.0
greek-xsk2gram,1.0
greek-xsk3gram,1.0
hebrew-1gram,1.0
hebrew-2gram,1.0
hebrew-3gram,1.0
hebrew-sk2gram,1.0
hebrew-sk3gram,1.0
hebrew-xsk2gram,1.0
hebrew-xsk3gram,1.0
icelandic-1gram,0.31717409215137704
icelandic-2gram,0.5948602631363368
icelandic-3gram,0.5505102572168219
icelandic-sk2gram,0.3060977097013721
icelandic-sk3gram,1.0
icelandic-xsk2gram,1.0
icelandic-xsk3gram,1.0
russian-1gram,1.0
russian-2gram,1.0
russian-3gram,1.0
russian-sk2gram,1.0
russian-sk3gram,0.9272869615529624
russian-xsk2gram,0.9737399829773551
russian-xsk3gram,0.9922468194190249
spanish-1gram,0.0
spanish-2gram,0.24698280559812
spanish-3gram,0.31226525172286007
spanish-sk2gram,0.5519238534010997
spanish-sk3gram,1.0
spanish-xsk2gram,0.5278640450004206
spanish-xsk3gram,0.47213595499957944
swahili-1gram,0.34281022316828325
swahili-2gram,0.5285405340217778
swahili-3gram,0.46668343012517993
swahili-sk2gram,0.21892686418252572
swahili-sk3gram,0.25597568694599937
swahili-xsk2gram,0.6777830925943161
swahili-xsk3gram,0.5440493551627202
turkish-1gram,0.7678983928463053
turkish-2gram,0.4352479611684649
turkish-3gram,1.0
turkish-sk2gram,0.5196934249089045
turkish-sk3gram,0.39571988977438466
turkish-xsk2gram,0.39781989405532353
turkish-xsk3gram,0.5186827646039738
