,11
arabic-1gram,1.0
arabic-2gram,1.0
arabic-3gram,1.0
arabic-sk2gram,1.0
arabic-sk3gram,1.0
arabic-xsk2gram,1.0
arabic-xsk3gram,1.0
english-1gram,0.0
english-2gram,0.0
english-3gram,0.0
english-sk2gram,0.0
english-sk3gram,0.0
english-xsk2gram,0.0
english-xsk3gram,0.0
french-1gram,0.0
french-2gram,0.0
french-3gram,0.7307692307692308
french-sk2gram,0.0
french-sk3gram,0.0
french-xsk2gram,0.0
french-xsk3gram,0.0
finnish-1gram,0.26559715521811383
finnish-2gram,0.6537980635886886
finnish-3gram,0.536275771662783
finnish-sk2gram,0.3156162657040171
finnish-sk3gram,0.9726027397260273
finnish-xsk2gram,0.4613633665602571
finnish-xsk3gram,0.6251090138113355
german-1gram,0.28965287187636146
german-2gram,0.4908346176458855
german-3gram,0.36598225424823905
german-sk2gram,0.2857347678097024
german-sk3gram,0.5183172332463758
german-xsk2gram,0.27825892134711044
german-xsk3gram,0.35498047108548236
greek-1gram,1.0
greek-2gram,1.0
greek-3gram,1.0
greek-sk2gram,1.0
greek-sk3gram,1.0
greek-xsk2gram,1.0
greek-xsk3gram,1.0
hebrew-1gram,1.0
hebrew-2gram,1.0
hebrew-3gram,1.0
hebrew-sk2gram,1.0
hebrew-sk3gram,1.0
hebrew-xsk2gram,1.0
hebrew-xsk3gram,1.0
icelandic-1gram,0.525864317452879
icelandic-2gram,0.0
icelandic-3gram,1.0
icelandic-sk2gram,0.3838462969480495
icelandic-sk3gram,1.0
icelandic-xsk2gram,0.48331477354788277
icelandic-xsk3gram,1.0
russian-1gram,1.0
russian-2gram,1.0
russian-3gram,1.0
russian-sk2gram,1.0
russian-sk3gram,0.9990039791232231
russian-xsk2gram,0.9789136331548568
russian-xsk3gram,0.7716807011145757
spanish-1gram,0.0
spanish-2gram,0.0
spanish-3gram,0.0
spanish-sk2gram,0.36944918908234237
spanish-sk3gram,0.5429985890394062
spanish-xsk2gram,0.3780058172086301
spanish-xsk3gram,0.5426150221732787
swahili-1gram,0.32336930111123363
swahili-2gram,0.4721199172445372
swahili-3gram,0.0
swahili-sk2gram,0.5799404374200279
swahili-sk3gram,0.5892081956982625
swahili-xsk2gram,0.6186388894051604
swahili-xsk3gram,0.0
turkish-1gram,0.5106189717406044
turkish-2gram,1.0
turkish-3gram,0.8585858585858585
turkish-sk2gram,0.468361216899655
turkish-sk3gram,0.0
turkish-xsk2gram,1.0
turkish-xsk3gram,0.5159120527610044
