,12
arabic-1gram,1.0
arabic-2gram,1.0
arabic-3gram,1.0
arabic-sk2gram,1.0
arabic-sk3gram,1.0
arabic-xsk2gram,1.0
arabic-xsk3gram,0.9942519241522229
english-1gram,0.0
english-2gram,0.0
english-3gram,
english-sk2gram,0.0
english-sk3gram,0.0
english-xsk2gram,0.0
english-xsk3gram,0.0
french-1gram,0.0
french-2gram,0.0
french-3gram,0.0
french-sk2gram,0.0
french-sk3gram,0.0
french-xsk2gram,0.0
french-xsk3gram,0.0
finnish-1gram,0.46328626200848283
finnish-2gram,0.3573553248814164
finnish-3gram,0.9462365591397849
finnish-sk2gram,0.3920590518309372
finnish-sk3gram,0.29082630056300585
finnish-xsk2gram,0.3619244314332396
finnish-xsk3gram,0.29407265707774427
german-1gram,1.0
german-2gram,0.46878427594173105
german-3gram,0.43593400509465774
german-sk2gram,1.0
german-sk3gram,0.36322265418049965
german-xsk2gram,0.255278202754429
german-xsk3gram,0.5016556472925031
greek-1gram,1.0
greek-2gram,1.0
greek-3gram,1.0
greek-sk2gram,1.0
greek-sk3gram,1.0
greek-xsk2gram,1.0
greek-xsk3gram,1.0
hebrew-1gram,1.0
hebrew-2gram,1.0
hebrew-3gram,1.0
hebrew-sk2gram,0.8807638694613696
hebrew-sk3gram,1.0
hebrew-xsk2gram,1.0
hebrew-xsk3gram,1.0
icelandic-1gram,0.4839786410552519
icelandic-2gram,0.0
icelandic-3gram,0.46805191342453023
icelandic-sk2gram,0.36464705132437303
icelandic-sk3gram,0.5192593015921397
icelandic-xsk2gram,1.0
icelandic-xsk3gram,1.0
russian-1gram,1.0
russian-2gram,1.0
russian-3gram,1.0
russian-sk2gram,1.0
russian-sk3gram,0.9592257949262358
russian-xsk2gram,0.9987804787364003
russian-xsk3gram,0.9557825324317486
spanish-1gram,0.0
spanish-2gram,0.2948775044100862
spanish-3gram,0.0
spanish-sk2gram,0.5358983848622454
spanish-sk3gram,0.3972175282914062
spanish-xsk2gram,0.2924228196796264
spanish-xsk3gram,0.4695848385398
swahili-1gram,0.37039296866565746
swahili-2gram,0.6435256585388385
swahili-3gram,0.34839890822278863
swahili-sk2gram,0.0
swahili-sk3gram,0.0
swahili-xsk2gram,0.31286428163679303
swahili-xsk3gram,0.4362934828171598
turkish-1gram,0.6397276189731614
turkish-2gram,0.47213595499957944
turkish-3gram,0.48912529307605734
turkish-sk2gram,0.38090760691907405
turkish-sk3gram,1.0
turkish-xsk2gram,1.0
turkish-xsk3gram,1.0
