,1gram,2gram,3gram,sk2gram,sk3gram
arabic,1.0,1.0,1.0,0.8,0.8333333333333334
english,0.9,1.0,1.0,0.42857142857142855,0.8
french,1.0,1.0,0.7142857142857143,0.6,0.6666666666666666
german,1.0,1.0,0.6666666666666666,0.5,0.5
russian,1.0,0.9285714285714286,1.0,0.75,0.7777777777777778
