,1gram,2gram,3gram,sk2gram,sk3gram
arabic,0.9077949547610202,0.6367578983847129,0.7359316793307451,0.5343702773939314,0.496553386812498
english,0.5816914116596507,0.4443194403244622,0.4784722309127995,0.45521437843028256,0.41780115947141516
french,0.5130332255245357,0.4544750879767079,0.38350480159029776,0.37701523710145873,0.42171759299918393
german,0.4859880043580699,0.4445447680661,0.48595414024558314,0.41373099646687495,0.3894289686941045
russian,0.7044202306727689,0.5694262446668278,0.5234105828628907,0.5108768970020716,0.4827630850292487
