,1gram,2gram,3gram,sk2gram,sk3gram
arabic,1.0,1.0,0.9230769230769231,1.0,0.5
english,1.0,0.625,0.75,1.0,0.5
french,1.0,0.8571428571428571,1.0,0.6666666666666666,0.5
german,1.0,1.0,0.875,0.8333333333333334,1.0
russian,1.0,1.0,0.9285714285714286,0.75,1.0
