,1gram,2gram,3gram,sk2gram,sk3gram
arabic,1.0,1.0,1.0,1.0,0.8
english,1.0,1.0,1.0,1.0,1.0
french,1.0,1.0,1.0,0.8571428571428571,0.6
german,1.0,1.0,1.0,1.0,0.75
russian,1.0,1.0,1.0,1.0,0.8
