,1gram,2gram,3gram,sk2gram,sk3gram
arabic,0.9530694885779405,0.7302054825727698,0.8683856833787338,0.6161337245669044,0.5147970566163522
english,0.49522726055705435,0.5096889702160354,0.4929039203914619,0.4681406591288526,0.408248290463863
french,0.45977466987289645,0.5710401092538004,0.4662999735533125,0.43944286492597895,0.4666666666666667
german,0.4791665600817123,0.5210902295042275,0.5090953035264931,0.4202624246266544,0.37787545119202537
russian,1.0,0.6831629527694753,0.5217981252183203,0.5450038069570083,0.43922635317556974
