,1gram,2gram,3gram,sk2gram,sk3gram,xsk2gram,xsk3gram
arabic,1.0,1.0,1.0,1.0,1.0,0.9699501643562533,0.9837271777057647
english,0.4393558396555626,0.4209423689587252,0.2862705451306899,0.4589145050256538,0.4219098653421836,0.33818055259340274,0.35944262638259117
french,0.4649999903730474,0.31073309125569,0.2770842732538951,0.36946996843233554,0.3708824245789014,0.3916226444442556,0.42700413239845597
finnish,0.7113302743748802,0.46638268428478935,0.4694230576000026,0.6334152963537643,0.5021723595492952,0.6108410443997667,0.7142857142857143
german,0.6525452579142078,0.27375904834311154,0.46924700641055994,0.6738038695133103,0.437379825563162,0.48549177170732344,1.0
greek,1.0,1.0,1.0,1.0,0.9884373631740123,0.9886334106389565,0.9865741364867494
hebrew,1.0,1.0,1.0,1.0,1.0,1.0,0.992027678108592
icelandic,0.4313695416166679,0.6361298182696961,0.4494780405208269,0.8034284189446518,0.5983622962450863,0.7469007910928608,0.6597539553864471
russian,1.0,1.0,1.0,1.0,1.0,0.9762831945345992,0.9941852579314222
spanish,0.4594771964167499,0.2981423969999719,0.5227579585747102,0.5969491792019646,0.602730368050786,0.5903101102120687,1.0
swahili,0.4802206101738474,0.558726268774577,0.45609673642582865,0.5698497199231364,0.5810872031479765,0.7009173154565587,0.5562726449990015
turkish,0.9088932591463857,0.4968452683951451,0.5647153885567413,0.5249511160332753,0.5362698978352348,0.9391044157537525,0.5676660014841524
