,1gram,2gram,3gram,sk2gram,sk3gram,xsk2gram,xsk3gram
arabic,1.0,1.0,1.0,1.0,1.0,0.981694946474154,0.9828996810861707
english,0.5,0.26666666666666666,,0.4444444444444444,0.2608695652173913,0.37752028359719547,0.3286450983935737
french,0.24349237677883703,0.5,0.42857142857142855,,0.2872677321218569,0.29771763695040837,0.3040779385800083
finnish,0.5625,0.5259673636132227,0.3125,0.9545454545454546,0.5003346463633432,0.6214554662658655,0.3638859932644239
german,0.4493419293987787,0.2519968897057599,0.1564885496183206,0.23114372012849216,0.4318575710208897,0.3750183132295643,0.5527707983925666
greek,1.0,1.0,1.0,1.0,0.6416889479197478,0.8677173319375309,0.8151622077514581
hebrew,1.0,1.0,1.0,1.0,0.9711049861679486,1.0,1.0
icelandic,0.31990262414141607,0.6536756995425388,0.6546536707079771,0.5773502691896257,0.4919340734030985,0.4367902323681494,1.0
russian,1.0,1.0,1.0,0.9128709291752769,0.8498910535748129,0.5962847939999439,0.5460241725418132
spanish,0.41273028234830517,0.5410017808004594,,0.3230769230769231,0.332551388488714,0.5956833971812706,1.0
swahili,0.21081851067789198,0.29152565007873593,0.8823529411764706,0.45543314845339966,0.3810228876115754,0.518856634384557,0.521475522216853
turkish,0.49999999999999994,0.7559289460184544,0.47337198080158827,1.0,1.0,1.0,1.0
