,1gram,2gram,3gram,sk2gram,sk3gram,xsk2gram,xsk3gram
arabic,1.0,1.0,1.0,1.0,1.0,0.9892448108656857,0.9811184957262643
english,0.35654701949819845,0.3200286101270288,,0.4265997684832608,0.43212178723330186,0.35844510923354356,0.40989798218731527
french,0.8,0.2946846384808315,0.3945391493243037,0.28584927761500584,0.39451579566877026,0.4421190046630431,0.44753364612094715
finnish,0.5038775831719499,0.4819339745000437,0.39781966819401887,0.7016879391277371,0.5721248424548514,0.3962169771702965,0.38995865391884454
german,0.5361279147671328,0.3740305523448425,0.3936043768187947,0.6272143941545998,0.4295253294923642,0.49720635413913283,0.5914496114594222
greek,1.0,1.0,1.0,1.0,0.9321331801324217,0.9183859021684453,0.8801117367933934
hebrew,1.0,1.0,1.0,1.0,1.0,1.0,0.8135377397701331
icelandic,0.5911996515837196,0.32786700043968126,0.40327912739886657,0.5951217326013276,0.5692138319418897,0.4294076676256808,0.49253396080039197
russian,1.0,1.0,1.0,1.0,0.9678723738402408,0.9949620563926881,0.9621954581957615
spanish,0.5463726410997762,0.28338657101000464,0.4534547936145529,0.6068333453639629,0.5873242909694693,0.6076795808137692,0.4367902323681494
swahili,0.6084261276367824,0.5018051011191933,0.4031364325709162,0.5390642974278361,0.4831069448426142,0.6126497269798836,0.67601956850557
turkish,0.5582808334428039,0.45667114039629414,0.6123724356957946,0.633160218956179,0.5738613752503079,0.7047298732064892,0.7420556969510294
