,15
arabic-1gram,1.0
arabic-2gram,1.0
arabic-3gram,1.0
arabic-sk2gram,1.0
arabic-sk3gram,1.0
arabic-xsk2gram,0.9723095426534317
arabic-xsk3gram,0.9627583368874277
english-1gram,0.0
english-2gram,
english-3gram,
english-sk2gram,0.0
english-sk3gram,0.37466571564383383
english-xsk2gram,0.45510064369158304
english-xsk3gram,0.2861634049339816
french-1gram,0.0
french-2gram,0.3062623764158117
french-3gram,
french-sk2gram,0.47476588763763
french-sk3gram,0.35938419833720336
french-xsk2gram,0.2823852551907194
french-xsk3gram,0.3568411060154228
finnish-1gram,0.4918583069294773
finnish-2gram,0.5013185178213481
finnish-3gram,0.0
finnish-sk2gram,0.5771960472626676
finnish-sk3gram,0.6377546366423528
finnish-xsk2gram,0.3998242180131919
finnish-xsk3gram,0.4873218910849541
german-1gram,0.0
german-2gram,0.0
german-3gram,0.29315901906915387
german-sk2gram,0.38610486667868754
german-sk3gram,0.4600255277247427
german-xsk2gram,0.6560241192397236
german-xsk3gram,0.46255715389207164
greek-1gram,1.0
greek-2gram,1.0
greek-3gram,1.0
greek-sk2gram,0.6666666666666666
greek-sk3gram,1.0
greek-xsk2gram,0.9680851063829787
greek-xsk3gram,0.7705798558569699
hebrew-1gram,1.0
hebrew-2gram,1.0
hebrew-3gram,1.0
hebrew-sk2gram,1.0
hebrew-sk3gram,0.9626914845453829
hebrew-xsk2gram,1.0
hebrew-xsk3gram,0.7207370575839126
icelandic-1gram,0.3931610011405894
icelandic-2gram,0.0
icelandic-3gram,1.0
icelandic-sk2gram,0.2940480022902151
icelandic-sk3gram,0.4671540543946123
icelandic-xsk2gram,0.8631578947368421
icelandic-xsk3gram,0.4852813742385703
russian-1gram,1.0
russian-2gram,1.0
russian-3gram,1.0
russian-sk2gram,
russian-sk3gram,1.0
russian-xsk2gram,0.8453219215652625
russian-xsk3gram,0.9927532426413608
spanish-1gram,0.45842369737509564
spanish-2gram,0.37579730588542937
spanish-3gram,0.0
spanish-sk2gram,0.5064113103820721
spanish-sk3gram,0.5108747069239428
spanish-xsk2gram,1.0
spanish-xsk3gram,0.8069980746049781
swahili-1gram,
swahili-2gram,0.6988367614885342
swahili-3gram,0.6666666666666666
swahili-sk2gram,0.4648732204541708
swahili-sk3gram,0.6421434970816206
swahili-xsk2gram,0.8752697671948511
swahili-xsk3gram,0.5387999476650138
turkish-1gram,0.45714569780845227
turkish-2gram,0.31604491956393993
turkish-3gram,0.5301087846697145
turkish-sk2gram,0.9238025721200361
turkish-sk3gram,0.5453079451512746
turkish-xsk2gram,0.37949305445997106
turkish-xsk3gram,0.35706743342527414
