,1gram,2gram,3gram,sk2gram,sk3gram,xsk2gram,xsk3gram
arabic,1.0,1.0,1.0,1.0,1.0,1.0,0.8369194118136681
english,0.37629571493834174,0.31061974517447144,0.5017452060042544,0.3452072340612131,0.28835382814029475,0.35265767678403587,0.2990744869560677
french,0.2960345307700835,0.2222222222222222,0.28774541194258285,0.3797325621840982,0.40766715263431763,0.36375730497090986,0.4723757861001767
finnish,0.39201962753352576,0.5039371699783343,0.5205143345748192,0.39594489557755896,0.4917298396662244,0.6346477588219924,0.5962483963318971
german,0.5273589321004124,0.2706951460018549,0.4902887966540335,0.3349531889697646,0.3907858969463115,0.6933612743506347,0.6509745294753352
greek,1.0,1.0,1.0,1.0,0.8735804647362989,1.0,1.0
hebrew,1.0,1.0,1.0,1.0,1.0,0.9902894222868623,0.9003002001556852
icelandic,0.35424496035847286,0.4299767939064975,0.39071225248136315,0.4184296484648468,0.526429605180997,0.6933612743506347,0.42772431182597376
russian,1.0,1.0,1.0,1.0,1.0,0.8601386275372181,0.7950433531976708
spanish,0.4256740686001448,0.40425531914893614,0.41666796440845194,0.3831514777195514,0.48482485823277166,0.45360614106355784,1.0
swahili,0.4324499820938683,0.37152535931968717,0.41118118540696597,0.5887369417102978,0.6269105579612724,0.47613583276470245,0.7147087441235942
turkish,0.4823721713324615,0.7368062997280773,0.5897678246195885,1.0,1.0,0.4421174675440435,0.5699919822255656
