,1gram,2gram,3gram,sk2gram,sk3gram,xsk2gram,xsk3gram
arabic,1.0,1.0,1.0,0.8547513999071522,1.0,1.0,0.8338954310273456
english,0.33039549505595983,0.2875254879142334,0.312919608645863,0.2639435221287502,0.34301634895998284,0.28863108116025765,0.2619109863791678
french,0.3412310000036499,0.408248290463863,0.2781501631394519,0.4008040241570683,0.5188542274346404,0.4430475829171158,0.38527587518556106
finnish,0.5075251553819038,0.3349925639966906,0.5477225575051661,0.3530951979844516,0.41264289671628845,0.7060969568911998,0.43832225443666584
german,0.4570665065759274,0.2628282333560536,0.36720926566263723,0.5465517665063968,0.6085458404335868,0.588836803008991,0.5669467095138409
greek,1.0,1.0,1.0,1.0,1.0,1.0,0.9038338648201198
hebrew,1.0,1.0,1.0,1.0,0.9907792774838263,0.9371510587147495,0.8895346150457635
icelandic,0.42121117534670965,0.4312466100748862,0.6701408159029503,0.4135347669467927,0.5773502691896257,0.5042374901745558,0.8034284189446518
russian,1.0,1.0,1.0,1.0,0.8694417438899827,0.8824519560439971,0.9700701154458004
spanish,0.3578756703691986,0.4529108136578383,0.28768479133239394,0.36765014823355957,0.4364357804719847,0.44397543633978215,0.6226347383119762
swahili,0.6933612743506347,0.47253364150329147,0.3700414022461426,0.5880962777751932,0.5651887140592688,0.43348396454595545,0.5055473205411023
turkish,0.7270660802913794,0.7469007910928608,0.5892857142857143,0.4497332084013506,0.5892219763507696,0.4565768554736927,0.3953912415007294
