,4
arabic-1gram,1.0
arabic-2gram,1.0
arabic-3gram,1.0
arabic-sk2gram,0.9821175772773114
arabic-sk3gram,1.0
arabic-xsk2gram,1.0
arabic-xsk3gram,0.9332372531524663
english-1gram,0.6123159000175312
english-2gram,0.4879974438068903
english-3gram,0.4317511884276803
english-sk2gram,0.4530154771098129
english-sk3gram,0.6006073807001419
english-xsk2gram,0.651943272501519
english-xsk3gram,0.5493596906767554
french-1gram,0.7320508075688773
french-2gram,0.38601135428672334
french-3gram,0.28411743441540177
french-sk2gram,0.5115424353654223
french-sk3gram,0.5207095268039732
french-xsk2gram,0.5963985306055033
french-xsk3gram,0.6771530480904551
finnish-1gram,0.6626785761561816
finnish-2gram,0.6769661701820502
finnish-3gram,0.6248002535089803
finnish-sk2gram,0.7287969364382265
finnish-sk3gram,0.6497061103501549
finnish-xsk2gram,0.6720506056435855
finnish-xsk3gram,0.6521369045418359
german-1gram,0.8790136097428707
german-2gram,0.4725611153969019
german-3gram,0.4694698674097707
german-sk2gram,0.5743044919151596
german-sk3gram,0.8656619487541843
german-xsk2gram,0.717466047554159
german-xsk3gram,0.8011928576722253
greek-1gram,1.0
greek-2gram,1.0
greek-3gram,1.0
greek-sk2gram,0.9880681316742135
greek-sk3gram,0.9856673604419196
greek-xsk2gram,0.990185062214332
greek-xsk3gram,0.9739451035727158
hebrew-1gram,1.0
hebrew-2gram,1.0
hebrew-3gram,1.0
hebrew-sk2gram,1.0
hebrew-sk3gram,0.9758216299137142
hebrew-xsk2gram,0.9889896821038637
hebrew-xsk3gram,0.966742722978295
icelandic-1gram,0.9129358989481805
icelandic-2gram,0.41353700451134223
icelandic-3gram,0.5810298696595068
icelandic-sk2gram,0.9325251636408932
icelandic-sk3gram,0.7584344659117201
icelandic-xsk2gram,0.811704207111197
icelandic-xsk3gram,0.9663654683308778
russian-1gram,1.0
russian-2gram,1.0
russian-3gram,1.0
russian-sk2gram,1.0
russian-sk3gram,0.9971985278179671
russian-xsk2gram,0.9574393300632523
russian-xsk3gram,0.9632798509165055
spanish-1gram,0.6917471398742338
spanish-2gram,0.5141251464477771
spanish-3gram,0.5081616149630528
spanish-sk2gram,0.8780069840817711
spanish-sk3gram,0.6490969960815808
spanish-xsk2gram,0.771961943506334
spanish-xsk3gram,0.8849866680488843
swahili-1gram,0.8507162891881983
swahili-2gram,0.5530546755013096
swahili-3gram,0.6743881869906124
swahili-sk2gram,0.7475057305001032
swahili-sk3gram,0.7603624816057534
swahili-xsk2gram,0.8177799254007933
swahili-xsk3gram,0.8956429623834804
turkish-1gram,0.9891240067371041
turkish-2gram,0.7505246235554457
turkish-3gram,0.39880311374175154
turkish-sk2gram,0.6569587612655232
turkish-sk3gram,0.8484611091558515
turkish-xsk2gram,0.6577264313049543
turkish-xsk3gram,0.6187808166585983
