,9
arabic-1gram,1.0
arabic-2gram,1.0
arabic-3gram,1.0
arabic-sk2gram,1.0
arabic-sk3gram,1.0
arabic-xsk2gram,1.0
arabic-xsk3gram,0.9612107441949757
english-1gram,0.39324041985733205
english-2gram,0.4708626060255289
english-3gram,0.464666689020739
english-sk2gram,0.538535132872141
english-sk3gram,0.5
english-xsk2gram,0.6690017942489829
english-xsk3gram,0.4035218116363799
french-1gram,0.29840233976171954
french-2gram,0.0
french-3gram,0.4689417689909645
french-sk2gram,0.4909559031776711
french-sk3gram,0.467438002436736
french-xsk2gram,0.3768119269081548
french-xsk3gram,0.3036136660675449
finnish-1gram,0.7459159416335157
finnish-2gram,0.7571648568173468
finnish-3gram,0.514654076792556
finnish-sk2gram,0.6699797148359624
finnish-sk3gram,0.546194435244928
finnish-xsk2gram,0.7262117910760484
finnish-xsk3gram,0.6997010315917833
german-1gram,0.46321744070605547
german-2gram,0.36967394336852644
german-3gram,0.48189361775122713
german-sk2gram,0.8189171263722479
german-sk3gram,0.5561717354107503
german-xsk2gram,0.7595917942265424
german-xsk3gram,0.5714285714285715
greek-1gram,1.0
greek-2gram,1.0
greek-3gram,1.0
greek-sk2gram,1.0
greek-sk3gram,1.0
greek-xsk2gram,0.9920621585607757
greek-xsk3gram,0.7143027409965435
hebrew-1gram,1.0
hebrew-2gram,1.0
hebrew-3gram,1.0
hebrew-sk2gram,1.0
hebrew-sk3gram,0.9734360706099157
hebrew-xsk2gram,0.992587845244455
hebrew-xsk3gram,0.847382055445472
icelandic-1gram,0.5198355217237379
icelandic-2gram,0.6577156930091168
icelandic-3gram,0.6325006979637561
icelandic-sk2gram,0.6879407745028365
icelandic-sk3gram,0.6444087302470013
icelandic-xsk2gram,0.5553196221536815
icelandic-xsk3gram,1.0
russian-1gram,1.0
russian-2gram,1.0
russian-3gram,1.0
russian-sk2gram,0.9503736122707848
russian-sk3gram,0.9317456652023364
russian-xsk2gram,0.9235116310139362
russian-xsk3gram,0.8914284369030261
spanish-1gram,0.4403389552322882
spanish-2gram,0.2302168050686829
spanish-3gram,0.5464737639298064
spanish-sk2gram,0.36474911563780277
spanish-sk3gram,0.5278640450004206
spanish-xsk2gram,0.6848160604206177
spanish-xsk3gram,1.0
swahili-1gram,0.5384615384615384
swahili-2gram,0.4056110946951516
swahili-3gram,0.5365833297728223
swahili-sk2gram,0.6537906611480814
swahili-sk3gram,0.4142135623730951
swahili-xsk2gram,0.6806701133174375
swahili-xsk3gram,0.6398635666813838
turkish-1gram,0.49221098562988386
turkish-2gram,0.545944750914832
turkish-3gram,0.8333333333333333
turkish-sk2gram,0.6979842263210849
turkish-sk3gram,0.5227744249483388
turkish-xsk2gram,0.30637893096962016
turkish-xsk3gram,1.0
