,1gram,2gram,3gram,sk2gram,sk3gram,xsk2gram,xsk3gram
arabic,1.0,1.0,1.0,1.0,0.8035611681052096,1.0,0.7514003019816053
english,0.2885461281827135,0.375,0.16379310344827586,0.48528550064051734,0.3761059876422488,0.3370705655209419,0.26601122197452975
french,0.5180033138560335,0.26420222350347855,0.3563483225498992,0.38016494399240164,0.46903287777385905,0.32507578802496706,0.3004621691651078
finnish,0.48951785530563735,0.5849056603773585,,0.42480525102030264,0.49745764933497044,0.3914867641168864,0.4774376322236649
german,0.33002034018877985,0.3989201480507933,0.25,0.35912055358501044,0.4714045207910317,0.9722222222222222,1.0
greek,1.0,1.0,1.0,1.0,0.8170579406432438,0.9283177667225558,0.9873417721518988
hebrew,1.0,1.0,1.0,1.0,1.0,1.0,0.5538826550262683
icelandic,0.31331708563924243,0.42004283753686983,0.42393593317933054,0.493242414866094,0.4714045207910317,0.4641588833612779,1.0
russian,1.0,1.0,1.0,1.0,1.0,1.0,0.7250973608790793
spanish,0.4439520008713004,0.2564102564102564,,0.5898945623563899,0.581908433155827,0.5367826312580717,1.0
swahili,0.3095219603419228,0.6586337560083495,0.4938310101916803,0.38380454584638074,0.3681388127266503,0.4909819989385671,0.5563486402641867
turkish,0.6694329500821695,0.709491705985192,0.5361902647381804,0.6459970049778166,0.39783942526678784,0.5773502691896257,0.4953660851227324
