,1gram,2gram,3gram,sk2gram,sk3gram,xsk2gram,xsk3gram
arabic,1.0,1.0,1.0,1.0,1.0,1.0,0.9036020036098448
english,0.6856322115418912,0.36002743275176363,0.3449324153653037,0.45813016353708946,0.3876751745328184,0.5340181600754932,0.4207249625788683
french,0.7875110621102679,0.3321122992847975,0.4195190164656466,0.44994738284683283,0.515764715581743,0.35066699903111953,0.4377821279190784
finnish,0.627651983649138,0.555341637143764,0.5433011902499112,0.4862629250851392,0.9101740875126659,0.6663895711882583,0.6928203230275509
german,0.7739973965005764,0.4248246903654588,0.5303781528960002,0.4701235026177128,0.5877706025755115,0.6801590900779833,0.7338996338110347
greek,1.0,1.0,1.0,1.0,0.9057236642639067,0.9797645633468305,0.9726445534152469
hebrew,1.0,1.0,1.0,1.0,0.9936691896899662,1.0,1.0
icelandic,1.0,0.4719297634115558,0.7183813338709032,1.0,1.0,0.6768531329151765,1.0
russian,1.0,1.0,1.0,1.0,0.8995035917494834,0.9626118879578718,0.932537972976658
spanish,0.7047151537197969,0.37942845389398966,0.49393827371153703,0.5122652804390341,0.8115625398010615,0.5669467095138409,0.820335356007638
swahili,0.7597419539765852,0.5194753896648739,0.41643554446466996,0.5860630436930926,0.7157430563396471,0.6273986774323942,0.47131118117026705
turkish,1.0,0.8106130830989491,0.4605622851669498,0.7565428747114508,0.512722430079471,0.6859104563040789,0.5206454029951486
