,1gram,2gram,3gram,sk2gram,sk3gram,xsk2gram,xsk3gram
arabic,1.0,1.0,1.0,1.0,0.863667034175061,1.0,1.0
english,0.3766153803100543,0.42857142857142855,0.17833547788678472,0.32352941176470584,0.345490079778659,0.44930418860157456,0.3067357339129279
french,,0.33296047632222164,0.6666666666666666,0.33658874764598,0.42780693991906293,0.3752971952047495,0.401572666469748
finnish,0.5263632998046982,0.33414633096106916,,0.31008683647302115,0.5975901082866113,0.5258685327698105,0.3877852874627738
german,0.48166695813052895,0.2730696372252256,1.0,0.5286988985150689,0.38900860920899666,0.4188216850419828,0.5773502691896257
greek,1.0,1.0,1.0,1.0,1.0,0.9218658175671758,1.0
hebrew,1.0,1.0,1.0,1.0,1.0,1.0,0.9736718881674383
icelandic,0.347209217289843,0.6882472016116853,0.41805693602734173,0.3966649768938447,0.46064239312231475,0.4368325406821042,0.3680851677251933
russian,1.0,1.0,1.0,0.8939035350965676,0.6206950536607602,1.0,0.8054864565147035
spanish,0.24485834859425448,0.3047619047619048,0.5,0.48970970723521867,0.5270462766947299,1.0,1.0
swahili,0.4226670087109048,0.4610464234435276,0.9,0.5318295896944989,0.312659840138404,0.3860973950960897,0.3918945338303829
turkish,1.0,0.41256849850351734,1.0,0.44091113830836925,0.7012410543144226,0.363622704650007,0.44519209670080934
