,1gram,2gram,3gram,sk2gram,sk3gram,xsk2gram,xsk3gram
arabic,1.0,1.0,1.0,1.0,0.9654334251044179,1.0,0.8801489855439081
english,0.33482806338525756,0.31153220894859956,0.32799827854423835,0.40063047656923534,0.34426213235274983,0.2725088360461924,0.32108870821348756
french,0.38952309632561294,0.3067676004151497,,0.3504578946465073,0.3824955483911704,0.41464291146234045,0.5174103643385486
finnish,0.36341149536050993,0.5071429354629333,0.570087712549569,0.5437202325766718,0.49780105172761313,0.6661501254065811,0.5458798171630287
german,0.48586036701288016,0.35601972481805827,0.3732248473116601,0.4132584091896901,0.4470564803289906,0.59609942732681,0.673877786259465
greek,1.0,1.0,1.0,1.0,0.9129284419136446,1.0,0.8307018474412792
hebrew,1.0,1.0,1.0,1.0,0.8848058325185321,1.0,0.80640643697399
icelandic,0.43147308103481496,0.6586337560083495,0.4789736254435747,0.567740420976129,0.7559289460184544,0.7071067811865476,0.7504990415001044
russian,1.0,1.0,1.0,0.9576701552197602,0.9780004713230324,0.9634924839989961,1.0
spanish,0.5296074933406222,0.3005371535187643,0.3952804353696011,0.7071067811865476,0.42101313063174145,0.4899973050296446,0.36157891923793595
swahili,0.4637628431661104,0.4420426271115478,0.3341355221234879,0.6231823942892984,0.3547898232403144,0.40107424611806614,0.7901378420953469
turkish,1.0,0.5773502691896257,0.5283419944690572,0.43772950038576974,0.6933612743506347,0.6147881529512643,1.0
