,1gram,2gram,3gram,sk2gram,sk3gram
arabic,1.0,1.0,0.75,1.0,0.0
english,1.0,1.0,0.8421052631578947,0.8666666666666667,0.8
french,0.0,1.0,0.6666666666666666,1.0,0.4
german,1.0,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.0
russian,1.0,1.0,0.8181818181818182,1.0,1.0
