,1gram,2gram,3gram,sk2gram,sk3gram
arabic,0.5452295575080325,0.8572207752176548,0.39464119476374676,0.5203358388959767,0.3505094342907496
english,,0.4165087594111176,0.42110467912014815,0.37716410617194296,0.3398848598879709
french,0.3746630727762803,0.3536111271301549,0.3515101134440029,0.35905814821047444,0.33930513540953133
german,0.3914630559149336,0.49901087934784544,0.40253824294970664,0.38154641622088775,0.32866014773831376
russian,0.9413574486632834,0.7214139297223748,0.4542034546017497,0.4011344108402766,0.5452933230095897
