,8
arabic-1gram,1.0
arabic-2gram,1.0
arabic-3gram,1.0
arabic-sk2gram,1.0
arabic-sk3gram,1.0
arabic-xsk2gram,1.0
arabic-xsk3gram,0.9988303965570097
english-1gram,
english-2gram,
english-3gram,
english-sk2gram,0.0
english-sk3gram,0.0
english-xsk2gram,0.4828030627654163
english-xsk3gram,0.3849390364592231
french-1gram,0.0
french-2gram,0.0
french-3gram,0.0
french-sk2gram,0.0
french-sk3gram,0.3819266407237325
french-xsk2gram,0.4523496955290209
french-xsk3gram,0.41015048079390637
finnish-1gram,0.5166273672843809
finnish-2gram,0.0
finnish-3gram,0.0
finnish-sk2gram,0.6981787204837019
finnish-sk3gram,0.531954198287346
finnish-xsk2gram,0.48133396122998
finnish-xsk3gram,0.5472476042557013
german-1gram,0.5245689838201919
german-2gram,0.7490154885438153
german-3gram,0.782608695652174
german-sk2gram,1.0
german-sk3gram,1.0
german-xsk2gram,0.5568181818181818
german-xsk3gram,0.5208696284493011
greek-1gram,1.0
greek-2gram,1.0
greek-3gram,1.0
greek-sk2gram,1.0
greek-sk3gram,1.0
greek-xsk2gram,1.0
greek-xsk3gram,1.0
hebrew-1gram,1.0
hebrew-2gram,1.0
hebrew-3gram,1.0
hebrew-sk2gram,1.0
hebrew-sk3gram,1.0
hebrew-xsk2gram,1.0
hebrew-xsk3gram,1.0
icelandic-1gram,0.39052783405794395
icelandic-2gram,0.5045458302649599
icelandic-3gram,
icelandic-sk2gram,0.43251639140168596
icelandic-sk3gram,0.879215610874228
icelandic-xsk2gram,1.0
icelandic-xsk3gram,1.0
russian-1gram,1.0
russian-2gram,1.0
russian-3gram,1.0
russian-sk2gram,1.0
russian-sk3gram,0.95483224125872
russian-xsk2gram,0.9386828257992478
russian-xsk3gram,0.9443898306419563
spanish-1gram,0.0
spanish-2gram,0.0
spanish-3gram,0.4921288004233025
spanish-sk2gram,0.2936144838856942
spanish-sk3gram,0.48594395660922446
spanish-xsk2gram,0.8989794855663562
spanish-xsk3gram,0.5037315511115478
swahili-1gram,0.6646278798372423
swahili-2gram,0.5399292308379612
swahili-3gram,0.505175983436853
swahili-sk2gram,0.5347649125365049
swahili-sk3gram,0.44053737777699553
swahili-xsk2gram,0.3496123068372175
swahili-xsk3gram,0.7446969537913295
turkish-1gram,0.6614115849909541
turkish-2gram,0.7633048302793416
turkish-3gram,0.0
turkish-sk2gram,0.5586461375910091
turkish-sk3gram,0.35747015632115936
turkish-xsk2gram,0.5304867546609989
turkish-xsk3gram,0.5085330836623447
