,1gram,2gram,3gram,sk2gram,sk3gram
arabic,1.0,1.0,1.0,1.0,0.3333333333333333
english,0.0,0.75,0.8,0.8,0.25
french,0.6666666666666666,0.0,0.7142857142857143,0.3333333333333333,0.2
german,0.2857142857142857,0.6666666666666666,0.2,0.75,0.4
greek,1.0,1.0,1.0,1.0,1.0
hebrew,1.0,1.0,1.0,1.0,1.0
russian,1.0,1.0,1.0,1.0,1.0
