,10
arabic-1g,0.9465797851556769
arabic-2g,0.7332114461207337
arabic-3g,0.7699294939121026
arabic-sk2g,0.7514965332705369
arabic-sk3g,0.7176107027943973
english-1g,0.7044358671199499
english-2g,0.6059234207498819
english-3g,0.5474000419658971
english-sk2g,0.6565011491959537
english-sk3g,0.6616820859580582
french-1g,0.6879172244621015
french-2g,0.67993081662279
french-3g,0.6606327411484965
french-sk2g,0.6786969956858112
french-sk3g,0.5725266523681339
german-1g,0.66752758331483
german-2g,0.5652816730211593
german-3g,0.603369991791319
german-sk2g,0.7055086801215963
german-sk3g,0.663571232801451
russian-1g,1.0
russian-2g,0.7758639418627684
russian-3g,0.6690923107051846
russian-sk2g,0.7354735864597229
russian-sk3g,0.6140156477969696
purity_threshold,0.37040911034085894
