,1gram,2gram,3gram,sk2gram,sk3gram
arabic,1.0,1.0,1.0,0.9991564691077931,1.0
english,0.9046683304281428,0.7445185154209165,0.7937577812822095,0.8040008667961036,0.776044306507426
french,1.0,0.8594630927591473,0.8094925062377842,0.7638795977055473,0.7731926185002188
german,0.9718446782969046,0.8354395081360799,0.8154933554731331,0.778784198202416,0.8260455134433697
russian,1.0,1.0,1.0,0.9904674964312845,0.8804247769218797
