,1gram,2gram,3gram,sk2gram,sk3gram
arabic,1.0,1.0,1.0,0.9230769230769231,1.0
english,1.0,1.0,1.0,0.7777777777777778,0.8333333333333334
french,1.0,1.0,1.0,0.8333333333333334,0.75
german,1.0,1.0,0.9090909090909091,0.8888888888888888,0.8333333333333334
russian,1.0,1.0,1.0,1.0,0.8571428571428571
