,6
arabic-1g,1.0
arabic-2g,1.0
arabic-3g,1.0
arabic-sk2g,1.0
arabic-sk3g,1.0
arabic-xsk2g,1.0
arabic-xsk3g,0.9807335494298821
english-1g,0.5316635900827682
english-2g,0.481907276088958
english-3g,0.4794481805531663
english-sk2g,0.6044255784497315
english-sk3g,0.5284483374399941
english-xsk2g,0.6587931414361861
english-xsk3g,0.7325751980642942
french-1g,0.8083252667519395
french-2g,0.5574368428373646
french-3g,0.5214710505943294
french-sk2g,0.5766046644124039
french-sk3g,0.6197617212986568
french-xsk2g,0.5560982562854407
french-xsk3g,0.6132476987083966
finnish-1g,0.5702891829760506
finnish-2g,0.7797148413274474
finnish-3g,0.6717786864712072
finnish-sk2g,0.6160319231402962
finnish-sk3g,0.5076690043493756
finnish-xsk2g,0.6180339887498949
finnish-xsk3g,0.6761262936047867
german-1g,0.6267589045229981
german-2g,0.5
german-3g,0.6340280261056174
german-sk2g,0.5640234998284633
german-sk3g,0.6284697223997786
german-xsk2g,0.6929072763033332
german-xsk3g,0.7372954378660338
greek-1g,1.0
greek-2g,1.0
greek-3g,1.0
greek-sk2g,0.9696224231587482
greek-sk3g,1.0
greek-xsk2g,1.0
greek-xsk3g,0.9872173591276768
hebrew-1g,1.0
hebrew-2g,1.0
hebrew-3g,1.0
hebrew-sk2g,1.0
hebrew-sk3g,1.0
hebrew-xsk2g,1.0
hebrew-xsk3g,0.9831388663300854
icelandic-1g,0.747422901712247
icelandic-2g,0.6076648694013741
icelandic-3g,0.5685712659082373
icelandic-sk2g,1.0
icelandic-sk3g,1.0
icelandic-xsk2g,0.8284271247461902
icelandic-xsk3g,0.8809765016875432
russian-1g,1.0
russian-2g,1.0
russian-3g,1.0
russian-sk2g,1.0
russian-sk3g,0.9980197398588722
russian-xsk2g,0.9705385250639599
russian-xsk3g,1.0
spanish-1g,0.7421193310315807
spanish-2g,0.0
spanish-3g,0.5086469562683534
spanish-sk2g,1.0
spanish-sk3g,0.8189171263722479
spanish-xsk2g,1.0
spanish-xsk3g,0.6943717411811644
swahili-1g,0.7510645480812524
swahili-2g,0.7417719868386492
swahili-3g,0.6344761063265177
swahili-sk2g,0.7968562388917471
swahili-sk3g,0.6885296638632892
swahili-xsk2g,0.7460340154857259
swahili-xsk3g,0.5455379837748652
turkish-1g,0.689933781445833
turkish-2g,0.49380922423597073
turkish-3g,0.6577156930091168
turkish-sk2g,0.7356262508472764
turkish-sk3g,1.0
turkish-xsk2g,0.8602296282231746
turkish-xsk3g,0.6491618601945965
