,4
arabic-1g,1.0
arabic-2g,1.0
arabic-3g,1.0
arabic-sk2g,1.0
arabic-sk3g,0.9971497010975438
english-1g,0.9674231521688026
english-2g,0.7450004585398403
english-3g,0.7381867980171792
english-sk2g,0.8529347246007858
english-sk3g,0.8166230368883499
french-1g,0.8393501437804056
french-2g,0.7282661235095785
french-3g,0.7759074398604278
french-sk2g,0.8191907429415808
french-sk3g,0.7922977840012926
german-1g,0.9013013490072495
german-2g,0.7535570661616806
german-3g,0.8111477857441922
german-sk2g,0.7882718917117622
german-sk3g,0.7864410413408224
russian-1g,1.0
russian-2g,1.0
russian-3g,1.0
russian-sk2g,1.0
russian-sk3g,0.9968924608248181
n_topics_real,18.0
purity_threshold,0.37040911034085894
