,1gram,2gram,3gram,sk2gram,sk3gram
arabic,0.9444444444444444,1.0,0.96875,1.0,0.9285714285714286
english,1.0,1.0,1.0,1.0,1.0
french,1.0,1.0,1.0,0.9375,1.0
german,1.0,1.0,1.0,1.0,1.0
russian,0.0,0.0,0.0,0.0,0.0
