,1gram,2gram,3gram,sk2gram,sk3gram
arabic,0.9690739991113952,0.6785816088946035,0.5705773450606902,0.5346201581032016,0.36239691897775406
english,0.4831185530272616,0.507362744763724,0.4369868961643612,0.33559071655495004,0.3127829050152427
french,0.4818118169355944,0.47445571459117775,0.4386011183478291,0.31438385661850643,0.2991086090877067
german,0.44202054895199544,0.47706704123694227,0.3474572570660024,0.32406944672724197,0.3777278755068504
russian,0.9255381738841834,0.7954380959231443,0.5024349026241187,0.40971621755032994,0.41177139936007146
