,1gram,2gram,3gram,sk2gram,sk3gram
arabic,1.0,1.0,1.0,0.5,0.6666666666666666
english,0.8888888888888888,1.0,1.0,0.5,0.5
french,1.0,1.0,1.0,0.0,0.6666666666666666
german,1.0,1.0,1.0,0.3333333333333333,0.5
russian,1.0,1.0,1.0,0.75,0.75
