,1gram,2gram,3gram,sk2gram,sk3gram
arabic,1.0,1.0,1.0,1.0,1.0
english,1.0,0.8176711688335596,0.8019390943354473,0.7380149215306827,0.7269663640265571
french,1.0,0.9857686161827856,0.75535341151207,0.8144152348270899,0.857353479167667
german,1.0,0.8743042357831774,0.9095727609527167,0.9799675813185668,1.0
greek,1.0,1.0,1.0,0.9984264037062179,0.9994136600192698
hebrew,1.0,1.0,1.0,1.0,1.0
russian,1.0,1.0,1.0,1.0,1.0
