,1gram,2gram,3gram,sk2gram,sk3gram,xsk2gram,xsk3gram
arabic,1.0,1.0,1.0,1.0,1.0,1.0,1.0
english,0.6923076923076923,0.5384615384615384,0.2727272727272727,0.625,1.0,0.5,0.7142857142857143
french,0.45454545454545453,0.4,0.5454545454545454,0.5714285714285714,0.42857142857142855,0.5,0.16666666666666666
german,0.6428571428571429,0.6153846153846154,0.7777777777777778,0.75,0.6,0.7,0.4
russian,1.0,1.0,1.0,1.0,1.0,1.0,1.0
