,7
arabic-1g,0.8585069134760034
arabic-2g,0.6911946491289259
arabic-3g,0.5267939855331529
arabic-sk2g,0.46836865713230047
arabic-sk3g,0.4779803296304062
arabic-xsk2g,0.5108136398747499
arabic-xsk3g,0.4236531056515478
english-1g,0.5297491784878224
english-2g,0.49011941425241956
english-3g,0.44925287108897416
english-sk2g,0.5061309766921562
english-sk3g,0.4449408845417962
english-xsk2g,0.4297701936121632
english-xsk3g,0.4789009307901292
french-1g,0.5739699205258569
french-2g,0.4347566813649621
french-3g,0.43029907352410307
french-sk2g,0.4479000083787096
french-sk3g,0.41770609999404734
french-xsk2g,0.42337017876880273
french-xsk3g,0.4504357019111074
finnish-1g,0.5872434891138417
finnish-2g,0.44641494187661684
finnish-3g,0.5020539161880543
finnish-sk2g,0.41688890714624577
finnish-sk3g,0.3686968817664148
finnish-xsk2g,0.38664407381093313
finnish-xsk3g,0.3740126283638918
german-1g,0.41335799174734233
german-2g,0.45748251217025
german-3g,0.5802796284356968
german-sk2g,0.4306272140493314
german-sk3g,0.35356040392579685
german-xsk2g,0.3849476318362027
german-xsk3g,0.32746347090466754
greek-1g,0.7458077356940154
greek-2g,0.8605992483581437
greek-3g,0.44909909857056235
greek-sk2g,0.5037461003666281
greek-sk3g,0.48626777609813493
greek-xsk2g,0.41858661989484514
greek-xsk3g,0.5521529210259907
hebrew-1g,0.7837642721013878
hebrew-2g,0.7281602724445777
hebrew-3g,0.6232440479030185
hebrew-sk2g,0.596630580396921
hebrew-sk3g,0.5673654830819125
hebrew-xsk2g,0.5204242413757781
hebrew-xsk3g,0.49972315525481914
icelandic-1g,0.508478202600055
icelandic-2g,0.49018763371898405
icelandic-3g,0.5423676761694953
icelandic-sk2g,0.36606933396560754
icelandic-sk3g,0.402722725841096
icelandic-xsk2g,0.39363500612853575
icelandic-xsk3g,0.39546172148689207
russian-1g,0.7393033835698871
russian-2g,0.5716128168558081
russian-3g,0.6415578177648761
russian-sk2g,0.3869076750471073
russian-sk3g,0.38565692714847016
russian-xsk2g,0.5750848441920731
russian-xsk3g,0.47049084664902036
spanish-1g,0.5578466047565909
spanish-2g,0.5357777568092232
spanish-3g,0.42640734676859166
spanish-sk2g,0.38899625129664495
spanish-sk3g,0.4932121111929344
spanish-xsk2g,0.4821801748025734
spanish-xsk3g,0.26451875729044566
swahili-1g,0.4957381697128441
swahili-2g,0.5512518743661475
swahili-3g,0.43556054372094744
swahili-sk2g,0.45215397946760616
swahili-sk3g,0.45488013683135414
swahili-xsk2g,0.45664452017060264
swahili-xsk3g,0.4313725490196079
turkish-1g,0.3687344987110258
turkish-2g,0.5154794942283801
turkish-3g,0.3398063433982569
turkish-sk2g,0.4618300714574171
turkish-sk3g,0.4201063730907905
turkish-xsk2g,0.41798923369509794
turkish-xsk3g,0.39186855541354554
