,4
arabic-1g,0.7182243184183287
arabic-2g,0.6432344884990115
arabic-3g,0.6162716257028292
arabic-sk2g,0.5658344543650422
arabic-sk3g,0.5165926416673405
arabic-xsk2g,0.49813409838257666
arabic-xsk3g,0.3695549791713588
english-1g,0.47065039810545534
english-2g,0.5092038313931772
english-3g,0.33837623345005213
english-sk2g,0.39151388027159495
english-sk3g,0.4427011340553873
english-xsk2g,0.37725566777991326
english-xsk3g,0.33695816490771935
french-1g,0.5333333333333333
french-2g,0.4711045411299818
french-3g,0.3912886787422172
french-sk2g,0.47606739316628394
french-sk3g,0.3259409623305235
french-xsk2g,0.4363119282341743
french-xsk3g,0.41657437519403523
finnish-1g,0.417085976509935
finnish-2g,0.45043339376160474
finnish-3g,0.4510279390859515
finnish-sk2g,0.42755974672849417
finnish-sk3g,0.28202207806397794
finnish-xsk2g,0.46016814404025724
finnish-xsk3g,0.42421887514903506
german-1g,0.5132639021554923
german-2g,0.48079023000495164
german-3g,0.5461740104037895
german-sk2g,0.3383814898906401
german-sk3g,0.4387832650751942
german-xsk2g,0.4478460469605398
german-xsk3g,0.45003703710768733
greek-1g,0.7825560921195995
greek-2g,0.579628218188957
greek-3g,0.4682671386367892
greek-sk2g,0.5400782226793477
greek-sk3g,0.384467056199709
greek-xsk2g,0.4753377734179969
greek-xsk3g,0.38968569418174703
hebrew-1g,0.8555801927142168
hebrew-2g,0.5950275699871754
hebrew-3g,0.6101734598543935
hebrew-sk2g,0.5768165879164812
hebrew-sk3g,0.5729097907881063
hebrew-xsk2g,0.5915708457019587
hebrew-xsk3g,0.5772019465972661
icelandic-1g,0.565887430582663
icelandic-2g,0.522843762844164
icelandic-3g,0.5106207158820941
icelandic-sk2g,0.402193467277281
icelandic-sk3g,0.47165691562188
icelandic-xsk2g,0.5050995584831182
icelandic-xsk3g,0.36093004319553595
russian-1g,0.8586598078108544
russian-2g,0.5278087398962406
russian-3g,0.6414343866161364
russian-sk2g,0.5045836944059071
russian-sk3g,0.3907853959278447
russian-xsk2g,0.5155162943112865
russian-xsk3g,0.48896642882831454
spanish-1g,0.5288975936753401
spanish-2g,0.416225402822387
spanish-3g,0.4765869994263499
spanish-sk2g,0.466090808267995
spanish-sk3g,0.38651997426114093
spanish-xsk2g,0.48420870415000944
spanish-xsk3g,0.45112539580096395
swahili-1g,0.5450115190703378
swahili-2g,0.46118504351816747
swahili-3g,0.5898476277349941
swahili-sk2g,0.408464912891701
swahili-sk3g,0.4514738057917559
swahili-xsk2g,0.5138795771781717
swahili-xsk3g,0.4156598510698214
turkish-1g,0.581713397681327
turkish-2g,0.5011655152278521
turkish-3g,0.47862683210961315
turkish-sk2g,0.4314181109767278
turkish-sk3g,0.5091774790291588
turkish-xsk2g,0.48134714243391563
turkish-xsk3g,0.36228161913389073
