,3
arabic-1g,0.6810731808065115
arabic-2g,0.5696319546347144
arabic-3g,0.5910243198996176
arabic-sk2g,0.5989382999293086
arabic-sk3g,0.5160439638228931
arabic-xsk2g,0.42598698208076563
arabic-xsk3g,0.3794625579867642
english-1g,0.5
english-2g,0.5184651858854428
english-3g,0.3856362967136191
english-sk2g,0.4746972937948319
english-sk3g,0.32875545546907786
english-xsk2g,0.5446429359226833
english-xsk3g,0.46849013056296723
french-1g,0.49659828880576845
french-2g,0.5001029583517144
french-3g,0.3737462746909962
french-sk2g,0.47300805543756075
french-sk3g,0.41430111410136417
french-xsk2g,0.4440630592842448
french-xsk3g,0.46357187277874584
finnish-1g,0.4406049036794899
finnish-2g,0.39241524871614847
finnish-3g,0.4308006182474439
finnish-sk2g,0.4891770517135739
finnish-sk3g,0.500522017242868
finnish-xsk2g,0.30682958148993217
finnish-xsk3g,0.4538705132913745
german-1g,0.5171072571011089
german-2g,0.5017498157292485
german-3g,0.5051057037474035
german-sk2g,0.414223383789291
german-sk3g,0.4943445335778727
german-xsk2g,0.4203212650217695
german-xsk3g,0.4824877679336445
greek-1g,0.7243568541282447
greek-2g,0.5340271739053842
greek-3g,0.5709655846892608
greek-sk2g,0.5998631166260133
greek-sk3g,0.44796510795338207
greek-xsk2g,0.4913088844206683
greek-xsk3g,0.4663871552413907
hebrew-1g,0.7205302543376892
hebrew-2g,0.6432098609792247
hebrew-3g,0.6342877753318352
hebrew-sk2g,0.5152026861700167
hebrew-sk3g,0.7020491280583895
hebrew-xsk2g,0.5502704460802649
hebrew-xsk3g,0.5833676043129213
icelandic-1g,0.4979029866476343
icelandic-2g,0.4586329428601133
icelandic-3g,0.425607158165788
icelandic-sk2g,0.5617618733235873
icelandic-sk3g,0.47805039877228667
icelandic-xsk2g,0.43636099354173014
icelandic-xsk3g,0.4554958836619477
russian-1g,0.6771015543764016
russian-2g,0.5426608354793883
russian-3g,0.40770294687192404
russian-sk2g,0.5239287086106715
russian-sk3g,0.494919967663678
russian-xsk2g,0.4583386589309791
russian-xsk3g,0.3401638726595141
spanish-1g,0.5455120723965405
spanish-2g,0.5469691812980038
spanish-3g,0.4651605887862391
spanish-sk2g,0.46442060008809194
spanish-sk3g,0.4428222148060922
spanish-xsk2g,0.4295412804320827
spanish-xsk3g,0.4456210676628231
swahili-1g,0.4795232981872994
swahili-2g,0.589862065368909
swahili-3g,0.45724505543302224
swahili-sk2g,0.5341868700903556
swahili-sk3g,0.45183941894585233
swahili-xsk2g,0.466478667766248
swahili-xsk3g,0.4524936126584424
turkish-1g,0.4890020910728041
turkish-2g,0.42215422746278425
turkish-3g,0.4053093726111241
turkish-sk2g,0.4642510650483454
turkish-sk3g,0.414223383789291
turkish-xsk2g,0.5284069425759111
turkish-xsk3g,0.48412735842240756
