,1gram,2gram,3gram,sk2gram,sk3gram
arabic,1.0,1.0,1.0,0.3333333333333333,0.75
english,1.0,1.0,0.0,0.6,0.2
french,1.0,1.0,1.0,0.5,0.0
german,1.0,1.0,1.0,0.3333333333333333,0.5
russian,1.0,1.0,1.0,1.0,0.75
