,1gram,2gram,3gram,sk2gram,sk3gram,xsk2gram,xsk3gram
arabic,1.0,1.0,1.0,0.9985465054820313,1.0,1.0,0.9929859924935268
english,0.5135680961258349,0.28257412753305106,0.3324081765857295,0.23456790123456786,0.29274015501124256,0.44460591382105025,0.21590909090909094
french,0.7211247851537042,0.39407374645751125,0.30640342816738936,0.375854068060926,0.3879113428090243,0.27454462489167414,0.2777777777777778
finnish,0.549924968582803,0.5638047076391095,0.49303774439914727,0.49550240268317547,0.594449516482704,0.7397033381801074,0.48331904630935085
german,0.7399669583782208,0.5310850045437944,0.3926783751988628,0.45667114039629414,0.43337766927068333,1.0,0.21281464530892452
greek,1.0,1.0,1.0,1.0,1.0,1.0,0.9889858885376767
hebrew,1.0,1.0,1.0,1.0,1.0,1.0,1.0
icelandic,1.0,0.7642767718321997,1.0,0.4,0.48412291827592707,1.0,1.0
russian,1.0,1.0,1.0,1.0,1.0,0.9873649830811089,0.9252151472754142
spanish,0.6961461642193026,0.41938651664896803,0.34500542349031743,0.6650286584282477,0.30809870501200615,0.6172133998483676,
swahili,1.0,0.43882599850243453,0.45128200721634293,0.23809523809523808,0.42352317477967155,0.5172380581232301,0.7208054772204963
turkish,0.742968194666828,0.6204032394013997,1.0,0.5227579585747102,0.816496580927726,0.7400828044922853,0.5963048726191827
