,1gram,2gram,3gram,sk2gram,sk3gram,xsk2gram,xsk3gram
arabic,1.0,1.0,1.0,1.0,1.0,1.0,0.9956615029099498
english,0.5172666386929988,0.23226891956806808,0.4322309712744996,0.2883871804891369,0.2527352850913892,0.36013061941543945,0.4222222222222222
french,0.16618075801749274,0.3694381107064079,0.3388322006521102,0.3048471928553008,0.3014809657276803,0.34666120929554844,0.31791259176068365
finnish,0.5444662830716428,0.4564805700893748,0.4380957974011821,0.45480064593157604,0.4350600392748418,0.5242067470353892,0.4829734812907642
german,0.46291004988627577,0.2980853890268041,0.6852982028468966,0.4405522848088311,1.0,0.6324803938724276,0.6918918918918919
greek,1.0,1.0,1.0,1.0,1.0,1.0,0.9986513751741397
hebrew,1.0,1.0,1.0,1.0,1.0,1.0,1.0
icelandic,0.5603155257282213,0.3656467468215549,0.45495713482324657,1.0,0.5773502691896257,0.5172818579717866,0.5400617248673217
russian,1.0,1.0,1.0,0.9842361937405597,0.8844951877727186,1.0,0.9290943764625602
spanish,0.5527707983925666,0.3893853534114477,0.4465769909034347,0.4665510142471518,0.5052982813879028,1.0,0.6324555320336759
swahili,0.6221230079630852,0.48692151669701916,0.5288742966015293,0.35934970716914044,0.4233736919305071,0.650033096045707,0.47850498591334034
turkish,1.0,1.0,0.48804449450014553,0.6830495378976027,0.4285714285714286,0.5541571942208571,1.0
