,4
arabic-1gram,1.0
arabic-2gram,1.0
arabic-3gram,1.0
arabic-sk2gram,0.9992727241953181
arabic-sk3gram,1.0
arabic-xsk2gram,1.0
arabic-xsk3gram,0.9964806538867352
english-1gram,0.5066932336256914
english-2gram,0.30586210373828976
english-3gram,0.39933314680925036
english-sk2gram,0.0
english-sk3gram,0.2696872087943987
english-xsk2gram,0.6155393793800092
english-xsk3gram,0.0
french-1gram,0.8379692063865136
french-2gram,0.565355667099957
french-3gram,0.4056517245794942
french-sk2gram,0.5007585957053892
french-sk3gram,0.4904474767139434
french-xsk2gram,0.0
french-xsk3gram,0.0
finnish-1gram,0.6517991519604328
finnish-2gram,0.6614491995589195
finnish-3gram,0.6604491363311965
finnish-sk2gram,0.6626567791454742
finnish-sk3gram,0.7456485894818888
finnish-xsk2gram,0.8503787076179393
finnish-xsk3gram,0.6516724065694403
german-1gram,0.8018381864990544
german-2gram,0.5150739291168084
german-3gram,0.4398878544709739
german-sk2gram,0.542040737909214
german-sk3gram,0.5252850939580859
german-xsk2gram,1.0
german-xsk3gram,0.0
greek-1gram,1.0
greek-2gram,1.0
greek-3gram,1.0
greek-sk2gram,1.0
greek-sk3gram,1.0
greek-xsk2gram,1.0
greek-xsk3gram,0.9944624486650224
hebrew-1gram,1.0
hebrew-2gram,1.0
hebrew-3gram,1.0
hebrew-sk2gram,1.0
hebrew-sk3gram,1.0
hebrew-xsk2gram,1.0
hebrew-xsk3gram,1.0
icelandic-1gram,1.0
icelandic-2gram,0.8663910153263527
icelandic-3gram,1.0
icelandic-sk2gram,0.5714285714285715
icelandic-sk3gram,0.49193338482966753
icelandic-xsk2gram,1.0
icelandic-xsk3gram,1.0
russian-1gram,1.0
russian-2gram,1.0
russian-3gram,1.0
russian-sk2gram,1.0
russian-sk3gram,1.0
russian-xsk2gram,0.9936423268868799
russian-xsk3gram,0.9611550673542009
spanish-1gram,0.7444686150247153
spanish-2gram,0.4561590898434879
spanish-3gram,0.2899178813081287
spanish-sk2gram,0.6658466551582524
spanish-sk3gram,0.38126370343265015
spanish-xsk2gram,0.7633048302793416
spanish-xsk3gram,
swahili-1gram,1.0
swahili-2gram,0.5536882593271313
swahili-3gram,0.5531112176878303
swahili-sk2gram,0.0
swahili-sk3gram,0.595035166666989
swahili-xsk2gram,0.5825221656131971
swahili-xsk3gram,0.8377535831473129
turkish-1gram,0.7704300811745576
turkish-2gram,0.7657393225535462
turkish-3gram,1.0
turkish-sk2gram,0.586006541853376
turkish-sk3gram,0.8989794855663562
turkish-xsk2gram,0.745008400467167
turkish-xsk3gram,0.7471064993252555
