,1gram,2gram,3gram,sk2gram,sk3gram
arabic,1.0,1.0,0.8571428571428571,0.5,1.0
english,1.0,1.0,0.8333333333333334,1.0,1.0
french,1.0,1.0,1.0,0.75,0.6
german,1.0,1.0,1.0,1.0,0.6666666666666666
russian,1.0,1.0,0.8571428571428571,1.0,0.875
