,1gram,2gram,3gram,sk2gram,sk3gram
arabic,1.0,0.8181818181818182,0.9166666666666666,0.5,0.75
english,1.0,0.875,0.625,0.8,1.0
french,1.0,1.0,1.0,1.0,0.3333333333333333
german,1.0,1.0,0.9285714285714286,0.75,0.25
russian,1.0,1.0,1.0,0.75,1.0
