,1gram,2gram,3gram,sk2gram,sk3gram
arabic,1.0,1.0,1.0,1.0,1.0
english,1.0,0.7268258070676582,0.6635936688760747,0.7301515926714602,0.8066526258899885
french,0.9319427413981984,0.7606226824348318,0.7515462467486017,0.7927413527760269,0.8785333445766682
german,0.9796609667577364,0.8234209571548677,0.8006999332923934,0.8453731563624662,0.7888851180235579
russian,1.0,1.0,1.0,1.0,0.9867356183979415
