,3
arabic-1gram,1.0
arabic-2gram,1.0
arabic-3gram,1.0
arabic-sk2gram,1.0
arabic-sk3gram,0.9894856300927413
arabic-xsk2gram,0.9975297392862261
arabic-xsk3gram,1.0
english-1gram,1.0
english-2gram,0.40142664289433233
english-3gram,0.48838201014648697
english-sk2gram,0.5693245133280165
english-sk3gram,0.5006208683405086
english-xsk2gram,0.6096511844494031
english-xsk3gram,0.496542330315844
french-1gram,1.0
french-2gram,0.3805538675941089
french-3gram,0.6561363881604613
french-sk2gram,0.6205383257044184
french-sk3gram,0.6763989872664112
french-xsk2gram,0.7108336912033275
french-xsk3gram,0.46998858237670316
german-1gram,1.0
german-2gram,0.5962013811346871
german-3gram,0.5997044137395253
german-sk2gram,0.7508465101299231
german-sk3gram,0.6143519777671662
german-xsk2gram,0.8165510760821115
german-xsk3gram,0.6623614088095691
russian-1gram,1.0
russian-2gram,1.0
russian-3gram,1.0
russian-sk2gram,1.0
russian-sk3gram,1.0
russian-xsk2gram,0.9456200169831226
russian-xsk3gram,0.9919846761289138
