,4
arabic-1gram,1.0
arabic-2gram,1.0
arabic-3gram,1.0
arabic-sk2gram,1.0
arabic-sk3gram,0.9270647386434386
arabic-xsk2gram,0.9957221170530745
arabic-xsk3gram,1.0
english-1gram,0.7419366233728191
english-2gram,0.3885007997631423
english-3gram,0.5631193187162192
english-sk2gram,0.48055063065652925
english-sk3gram,0.6152224758444199
english-xsk2gram,0.421452540458908
english-xsk3gram,0.6393225087683598
french-1gram,0.8234350972419618
french-2gram,0.5694066527650232
french-3gram,0.3259126233900147
french-sk2gram,0.5436666057984596
french-sk3gram,0.6155497927132113
french-xsk2gram,0.7113949922360568
french-xsk3gram,0.47540921206711484
german-1gram,0.7199801721433463
german-2gram,0.5379924314885682
german-3gram,0.5594358449086831
german-sk2gram,0.5351354463127482
german-sk3gram,0.6169820833047023
german-xsk2gram,0.7317951645289238
german-xsk3gram,0.5992341522135733
russian-1gram,1.0
russian-2gram,1.0
russian-3gram,1.0
russian-sk2gram,1.0
russian-sk3gram,1.0
russian-xsk2gram,1.0
russian-xsk3gram,0.9967074957833265
