,1gram,2gram,3gram,sk2gram,sk3gram,xsk2gram,xsk3gram
arabic,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.6666666666666666
english,0.3333333333333333,0.23076923076923078,0.2857142857142857,0.21428571428571427,0.14285714285714285,0.45454545454545453,0.3333333333333333
french,0.6666666666666666,0.3076923076923077,0.23076923076923078,0.5555555555555556,0.42857142857142855,0.5,0.3333333333333333
german,0.7272727272727273,0.35714285714285715,0.3333333333333333,0.45454545454545453,0.46153846153846156,0.25,0.5
russian,1.0,1.0,1.0,1.0,0.8888888888888888,1.0,1.0
