,1gram,2gram,3gram,sk2gram,sk3gram,xsk2gram,xsk3gram
arabic,1.0,1.0,1.0,1.0,0.9755111119790766,0.952335882185488,0.9057236642639067
english,0.8653927938721407,0.5113490909835274,0.6262855653104157,0.6357490870838509,0.6693783933171304,0.611958788232128,0.6067572315184919
french,0.7338511758688732,0.5868700346553696,0.6256070632629366,0.6514213352133641,0.6962657555148841,0.6239027938886186,0.6597266227586637
german,0.821920859127867,0.6029079200238495,0.6676445118017562,0.6825691460384313,0.6494055386158021,0.6817676055769696,0.6614069437353725
russian,1.0,1.0,1.0,1.0,0.9622042162041617,1.0,0.925632635451839
