,1gram,2gram,3gram,sk2gram,sk3gram
arabic,1.0,1.0,0.9285714285714286,0.9166666666666666,0.9
english,1.0,0.8888888888888888,0.875,1.0,0.8181818181818182
french,1.0,0.8333333333333334,0.9166666666666666,0.75,0.8571428571428571
german,1.0,0.8,0.875,1.0,0.75
russian,1.0,1.0,1.0,0.875,0.42857142857142855
