,1gram,2gram,3gram,sk2gram,sk3gram
arabic,1.0,0.9116178875864315,0.6232692565077683,0.33916083916083917,0.2121212121212121
english,0.4166666666666667,,0.4590684062891854,0.3811812499312437,0.4590594361920385
french,0.27758007117437716,0.4127631467038593,0.41867332888761744,0.3851275371603525,
german,0.41109568057393686,0.5130750207443991,0.36514837167011077,0.4853195588936754,0.3266206277667696
russian,0.9967948717948718,0.36797066014669927,0.45709332176409573,0.36363636363636365,0.5247524752475248
