,1gram,2gram,3gram,sk2gram,sk3gram
arabic,1.0,1.0,1.0,0.9285714285714286,0.8666666666666667
english,1.0,1.0,1.0,1.0,1.0
french,1.0,0.9166666666666666,1.0,1.0,1.0
german,1.0,1.0,1.0,1.0,0.9166666666666666
russian,1.0,1.0,1.0,0.9333333333333333,1.0
