,1gram,2gram,3gram,sk2gram,sk3gram
arabic,0.8203092086156298,0.9940820463630798,0.7358500501920182,0.5224620272068545,0.43064820494107636
english,0.4676143114302343,0.5054054978373282,0.4884007401944419,0.48875937915631557,0.45835366416015383
french,0.5077397870251846,0.42511903996875966,0.49144984054308527,0.45900450592301034,0.4744320675070601
german,0.4298907238038435,0.5611011801530673,0.49625172135834117,0.38852253762789557,0.4255898085695936
russian,0.8564922312276724,0.9548596504482675,0.8122787814791017,0.5503138580868661,0.5705848758607327
