,1gram,2gram,3gram,sk2gram,sk3gram
arabic,1.0,1.0,1.0,1.0,1.0
english,0.9189637177108657,0.7435039648460764,0.6668726780005728,0.7331855689498645,0.8286979575586627
french,0.9319427413981984,0.7272397181439023,0.7743395248406553,0.7671425382335019,0.8748083722998852
german,0.9810039383174142,0.7507319110413151,0.8027718370194346,0.8380982808426164,0.7823876107913612
russian,1.0,1.0,1.0,1.0,0.9852727019036528
