,1gram,2gram,3gram,sk2gram,sk3gram
arabic,1.0,0.9090909090909091,0.9285714285714286,0.75,0.625
english,1.0,1.0,1.0,0.875,0.2
french,1.0,0.5,1.0,1.0,0.75
german,1.0,0.875,1.0,0.875,0.625
russian,1.0,0.9090909090909091,1.0,1.0,0.8
