,1gram,2gram,3gram,sk2gram,sk3gram
arabic,0.9980713507153429,0.9160468898201367,0.5815270324593917,0.5379584674410279,0.4959457439976642
english,0.4811758561453988,0.4152765574504189,0.4534691482862463,0.41366661942923266,0.3863923674002391
french,0.49104910891595904,0.45614810620473195,0.43061349214563005,0.4175884913540308,0.3064744510598916
german,0.43429275951294516,0.52075258346679,0.4069085484065004,0.35736579442705807,0.43490189517494227
russian,0.8599857343745445,0.7327339155439875,0.690624247178928,0.6566814049658511,0.4060399454311257
