,1gram,2gram,3gram,sk2gram,sk3gram
arabic,1.0,1.0,1.0,0.9565217391304348,0.8888888888888888
english,1.0,1.0,0.8947368421052632,0.9285714285714286,0.8181818181818182
french,1.0,0.75,1.0,1.0,0.8888888888888888
german,1.0,1.0,0.875,0.8571428571428571,0.7272727272727273
russian,1.0,1.0,0.9565217391304348,1.0,0.8181818181818182
