,1gram,2gram,3gram,sk2gram,sk3gram,xsk2gram,xsk3gram
arabic,1.0,1.0,1.0,1.0,1.0,1.0,1.0
english,0.5,0.5,0.35294117647058826,0.7777777777777778,0.16666666666666666,0.4,0.3333333333333333
french,0.5,0.5,0.5555555555555556,0.6363636363636364,0.3333333333333333,0.7142857142857143,0.42857142857142855
german,0.5555555555555556,0.5,0.7777777777777778,0.5454545454545454,0.6,0.6666666666666666,0.4
russian,1.0,1.0,1.0,1.0,1.0,1.0,1.0
