,6
arabic-1gram,1.0
arabic-2gram,1.0
arabic-3gram,1.0
arabic-sk2gram,0.9989868121329849
arabic-sk3gram,0.9981882809276432
arabic-xsk2gram,1.0
arabic-xsk3gram,0.9833101258463648
english-1gram,0.5640196029351917
english-2gram,0.23353590470789662
english-3gram,0.2783720012198068
english-sk2gram,
english-sk3gram,0.4082753289778242
english-xsk2gram,0.3892658575020946
english-xsk3gram,0.38469014508659294
french-1gram,0.5060200723759617
french-2gram,0.0
french-3gram,0.19815766812381289
french-sk2gram,0.0
french-sk3gram,0.4286077013123123
french-xsk2gram,0.4228735733459718
french-xsk3gram,0.373365327766557
finnish-1gram,0.7004838752408838
finnish-2gram,0.5206343335801142
finnish-3gram,0.5627625436018023
finnish-sk2gram,0.72
finnish-sk3gram,0.5309533176637844
finnish-xsk2gram,0.5197817849454416
finnish-xsk3gram,0.6648423632868117
german-1gram,0.6193976692913721
german-2gram,0.2073891762659937
german-3gram,0.4986627175383369
german-sk2gram,1.0
german-sk3gram,0.2932905211728512
german-xsk2gram,0.6874128444175125
german-xsk3gram,0.5372003025235826
greek-1gram,1.0
greek-2gram,1.0
greek-3gram,1.0
greek-sk2gram,1.0
greek-sk3gram,1.0
greek-xsk2gram,1.0
greek-xsk3gram,0.9992452795797587
hebrew-1gram,1.0
hebrew-2gram,1.0
hebrew-3gram,1.0
hebrew-sk2gram,0.9662240937742902
hebrew-sk3gram,1.0
hebrew-xsk2gram,1.0
hebrew-xsk3gram,1.0
icelandic-1gram,0.5875426837545128
icelandic-2gram,0.39341552064233487
icelandic-3gram,0.6890486979816458
icelandic-sk2gram,0.6982519662007933
icelandic-sk3gram,0.8875774503099718
icelandic-xsk2gram,0.6623283119338297
icelandic-xsk3gram,0.8718324594966346
russian-1gram,1.0
russian-2gram,1.0
russian-3gram,1.0
russian-sk2gram,1.0
russian-sk3gram,0.9968251408358484
russian-xsk2gram,0.9706332195898735
russian-xsk3gram,0.9560332348589389
turkish-1gram,0.8807429672564685
turkish-2gram,0.5134265858363001
turkish-3gram,0.4035054225478985
turkish-sk2gram,
turkish-sk3gram,0.7337311445611514
turkish-xsk2gram,0.9841573624382033
turkish-xsk3gram,0.7177140608675063
