,11
arabic-1gram,1.0
arabic-2gram,1.0
arabic-3gram,1.0
arabic-sk2gram,0.9985713819214372
arabic-sk3gram,0.9988623396457473
arabic-xsk2gram,1.0
arabic-xsk3gram,1.0
english-1gram,0.0
english-2gram,0.0
english-3gram,0.0
english-sk2gram,0.0
english-sk3gram,0.2451511284065785
english-xsk2gram,0.0
english-xsk3gram,0.29802706484863634
french-1gram,0.6089071103886584
french-2gram,0.0
french-3gram,0.0
french-sk2gram,0.0
french-sk3gram,0.0
french-xsk2gram,0.0
french-xsk3gram,0.2045590266607996
finnish-1gram,0.32287449580527217
finnish-2gram,0.36441807983040747
finnish-3gram,0.569332290107911
finnish-sk2gram,0.41703498750827284
finnish-sk3gram,0.39413501003845347
finnish-xsk2gram,0.6670483783990413
finnish-xsk3gram,0.3902786218492881
german-1gram,0.0
german-2gram,0.0
german-3gram,0.21527861493788927
german-sk2gram,1.0
german-sk3gram,0.3202617529808938
german-xsk2gram,0.3744176507894088
german-xsk3gram,1.0
greek-1gram,1.0
greek-2gram,1.0
greek-3gram,1.0
greek-sk2gram,1.0
greek-sk3gram,0.9965986001036692
greek-xsk2gram,0.9891638680891313
greek-xsk3gram,1.0
hebrew-1gram,1.0
hebrew-2gram,1.0
hebrew-3gram,1.0
hebrew-sk2gram,0.995917278838948
hebrew-sk3gram,1.0
hebrew-xsk2gram,1.0
hebrew-xsk3gram,0.9052096468986581
icelandic-1gram,0.5257542982149251
icelandic-2gram,0.5350274817327749
icelandic-3gram,0.28430845418372946
icelandic-sk2gram,0.4931166039133172
icelandic-sk3gram,0.9548872180451127
icelandic-xsk2gram,0.8741863059093586
icelandic-xsk3gram,0.9954751131221719
russian-1gram,1.0
russian-2gram,1.0
russian-3gram,1.0
russian-sk2gram,0.9903742233836655
russian-sk3gram,0.9987775042854575
russian-xsk2gram,0.9811277513822264
russian-xsk3gram,0.9120868532922377
turkish-1gram,0.5808711941771516
turkish-2gram,1.0
turkish-3gram,0.527487419928869
turkish-sk2gram,0.37221553755658593
turkish-sk3gram,0.5204846933980344
turkish-xsk2gram,0.9450399668358683
turkish-xsk3gram,0.36640856118805015
