,7
arabic-1gram,1.0
arabic-2gram,1.0
arabic-3gram,1.0
arabic-sk2gram,0.998148074051752
arabic-sk3gram,0.9983164426474815
arabic-xsk2gram,1.0
arabic-xsk3gram,0.9499469602178495
english-1gram,0.33721619771622036
english-2gram,0.23405137605005
english-3gram,0.0
english-sk2gram,0.0
english-sk3gram,0.0
english-xsk2gram,0.3803064819185926
english-xsk3gram,0.3884437865237713
french-1gram,0.0
french-2gram,0.3222916653986211
french-3gram,0.0
french-sk2gram,0.0
french-sk3gram,0.3173290884956523
french-xsk2gram,0.1887911194913622
french-xsk3gram,0.0
finnish-1gram,0.3765504101018535
finnish-2gram,0.5416300283102858
finnish-3gram,0.3117203935286203
finnish-sk2gram,0.6374657700150564
finnish-sk3gram,0.7878340404775667
finnish-xsk2gram,0.883172524732018
finnish-xsk3gram,0.5547374435292651
german-1gram,0.4737400372679837
german-2gram,0.5741781139787416
german-3gram,0.31236278419583446
german-sk2gram,1.0
german-sk3gram,0.25669599367521856
german-xsk2gram,0.5237565658590597
german-xsk3gram,0.31110547760092155
greek-1gram,1.0
greek-2gram,1.0
greek-3gram,1.0
greek-sk2gram,1.0
greek-sk3gram,0.9978946621908247
greek-xsk2gram,1.0
greek-xsk3gram,1.0
hebrew-1gram,1.0
hebrew-2gram,1.0
hebrew-3gram,1.0
hebrew-sk2gram,1.0
hebrew-sk3gram,1.0
hebrew-xsk2gram,1.0
hebrew-xsk3gram,1.0
icelandic-1gram,0.8104151315041259
icelandic-2gram,0.33727011819272595
icelandic-3gram,0.5864807713093675
icelandic-sk2gram,0.4883411219329848
icelandic-sk3gram,0.7350081846131886
icelandic-xsk2gram,0.5556313389425142
icelandic-xsk3gram,1.0
russian-1gram,1.0
russian-2gram,1.0
russian-3gram,1.0
russian-sk2gram,0.9702536111274388
russian-sk3gram,0.9711787358727536
russian-xsk2gram,0.9960558472472563
russian-xsk3gram,0.9712523314881875
turkish-1gram,0.8606573381369773
turkish-2gram,0.39924691624245
turkish-3gram,0.45917891035122943
turkish-sk2gram,0.5776638934152015
turkish-sk3gram,1.0
turkish-xsk2gram,0.8136150166306333
turkish-xsk3gram,1.0
