,14
arabic-1gram,1.0
arabic-2gram,1.0
arabic-3gram,1.0
arabic-sk2gram,1.0
arabic-sk3gram,0.9978069894193702
arabic-xsk2gram,1.0
arabic-xsk3gram,1.0
english-1gram,0.0
english-2gram,0.0
english-3gram,0.0
english-sk2gram,0.0
english-sk3gram,0.0
english-xsk2gram,0.0
english-xsk3gram,0.26269029325875226
french-1gram,0.0
french-2gram,0.3483097679806842
french-3gram,0.0
french-sk2gram,0.0
french-sk3gram,0.0
french-xsk2gram,0.0
french-xsk3gram,0.0
finnish-1gram,0.47428779830260565
finnish-2gram,0.3579917166235253
finnish-3gram,0.5030490260968264
finnish-sk2gram,0.47740516081903633
finnish-sk3gram,0.8326656333391487
finnish-xsk2gram,0.5730483793678133
finnish-xsk3gram,0.28977516194763725
german-1gram,0.0
german-2gram,0.555005567935635
german-3gram,0.30646042929588363
german-sk2gram,0.5621003811286355
german-sk3gram,0.5426150221732787
german-xsk2gram,0.32848370534866367
german-xsk3gram,0.39651213265515894
greek-1gram,1.0
greek-2gram,1.0
greek-3gram,1.0
greek-sk2gram,1.0
greek-sk3gram,1.0
greek-xsk2gram,0.863348665114818
greek-xsk3gram,0.975268376723703
hebrew-1gram,1.0
hebrew-2gram,1.0
hebrew-3gram,1.0
hebrew-sk2gram,1.0
hebrew-sk3gram,1.0
hebrew-xsk2gram,1.0
hebrew-xsk3gram,1.0
icelandic-1gram,0.6778202139573204
icelandic-2gram,0.4382097756548595
icelandic-3gram,0.5193459116187743
icelandic-sk2gram,0.7049896048809534
icelandic-sk3gram,0.3936816600049025
icelandic-xsk2gram,0.9442719099991588
icelandic-xsk3gram,0.5
russian-1gram,1.0
russian-2gram,1.0
russian-3gram,1.0
russian-sk2gram,1.0
russian-sk3gram,0.945190851870787
russian-xsk2gram,0.996835411346135
russian-xsk3gram,0.5150739291168084
turkish-1gram,0.7221447272468472
turkish-2gram,0.5006747843409157
turkish-3gram,0.29733767506850456
turkish-sk2gram,0.5340691176830511
turkish-sk3gram,0.3711349637737975
turkish-xsk2gram,0.29610273350999383
turkish-xsk3gram,0.39451429139693145
